Date,Closing Price_DR,Closing Price_M_DR
2024-02-16,1.722543352601158,-1.115972925769626
2024-02-14,0.34094783498124226,-0.43617996363467526
2024-02-12,-0.8947785706195477,-0.22390847573575678
2024-02-09,-0.06857142857142895,-0.26793451086548625
2024-02-08,-5.649588289112528,-0.6024129784118148
2024-02-02,4.1212121212121255,-0.07588006467414976
2024-01-29,-4.54016298020955,1.3857606352152274
2024-01-26,2.4390243902439046,0.4273686977367852
2024-01-19,-3.452380952380951,-0.30240369947883705
2024-01-17,3.4525277435265123,-0.36975166217544375
2024-01-12,1.3110846245530494,-0.17165706661590452
2024-01-09,-0.011764705882355564,-0.4451898670058463
2024-01-08,-3.753382750911871,-0.10563704468252721
2024-01-05,-2.5672371638141844,-0.7188166487993253
2023-12-29,-4.642409033877037,-0.38262184028947654
2023-12-28,-0.1315789473684159,0.47606754099285276
2023-12-27,-2.898550724637683,-0.15408180463253318
2023-12-21,1.8995929443690551,0.5186812248723971
2023-12-20,9.187749667110513,-0.2821327109809757
2023-12-18,-7.4390243902438975,-0.3717673697520185
2023-12-15,-0.5270092226614009,0.06473511381011043
2023-12-14,0.6622516556291425,-0.15798335117548357
2023-12-13,0.0,-0.9882773614901086
2023-12-12,-1.3157894736842146,-0.35780710595575416
2023-12-06,-2.6666666666666616,0.01624481186637272
2023-11-30,0.6849315068493178,0.023511317686275568
2023-11-28,2.0408163265306145,0.5827516715257719
2023-11-17,-2.3466666666666747,0.18706748490906477
2023-11-16,3.085745494265435,-0.6216421009013429
2023-11-14,0.0,-0.016953767160476918
2023-11-13,0.6092715231788004,-0.19303842141180638
2023-11-08,0.05265929436544248,0.23124886089453955
2023-10-20,-3.289473684210531,0.21632497617729562
2023-10-12,2.7210884353741527,0.07604389191497862
2023-10-11,-1.3245033112582738,-0.4332755632582286
2023-10-10,0.0,0.03337325035828176
2023-10-09,-1.2080536912751683,0.5308501452233383
2023-10-05,-4.891304347826086,-4.8324804322453785
2023-10-03,0.0,0.6285716724496293
2023-09-18,1.4285714285714235,-0.323607328211184
2023-09-13,0.0,0.017895520836330725
2023-09-12,-0.7042253521126751,-0.09414767808820779
2023-09-11,1.4184397163120588,-0.11478931555377603
2023-09-08,2.7972027972027913,0.3416046453450283
2023-09-07,-2.0408163265306145,-0.062115077967184185
2023-09-06,0.0,0.9123820357119783
2023-09-05,2.083333333333326,0.16131971677928458
2023-08-28,-0.6802721088435382,0.29468140523245534
2023-08-04,-3.8356164383561597,0.2969589585372745
2023-08-03,0.14245014245013454,0.5095536155493408
2023-08-02,2.7027027027026973,-0.5955487890316746
2023-08-01,3.0470914127423754,-0.39443780865686673
2023-07-28,-2.9569892473118253,-0.5396951236704584
2023-07-20,-0.27700831024930483,-0.43261750204933724
2023-07-18,0.0,-1.2632683398988598
2023-07-13,0.1388888888888884,0.45454901547747895
2023-07-12,-0.12482662968099634,-0.06533495428719949
2023-07-11,4.152201083182883,0.11792258555674007
2023-07-06,-0.40000000000000036,0.4838354391604849
2023-06-27,-2.2757697456492587,-0.336224873016866
2023-06-26,2.328767123287667,0.28833298852752876
2023-06-23,0.40160642570281624,-0.5446714679346765
2023-06-22,0.0,0.15225210229041775
2023-06-21,4.0000000000000036,1.8536598949169036
2023-06-20,-3.205128205128205,-2.566365481747779
2023-06-19,-0.6622516556291425,0.4242188822121795
2023-06-16,0.6666666666666599,-0.589459235981904
2023-06-15,-1.9867549668874163,-1.6659113106656243
2023-06-14,0.0,-1.2412812430497966
2023-06-13,-3.378378378378377,-0.13973402600409024
2023-06-09,-1.3986013986013957,-0.5138141227910009
2023-06-08,-0.7092198581560294,0.1966630890463783
2023-06-07,0.0,-0.07074682342227412
2023-06-06,0.0,0.31295864825100494
2023-06-05,0.7142857142857117,0.8945964996095679
2023-05-31,-0.7092198581560294,-0.1753087134856557
2023-05-30,0.0,-0.21650614567381155
2023-05-26,-2.0000000000000018,-1.193659159732663
2023-05-25,0.0,0.9219432480997325
2023-05-22,-1.603498542274051,0.03912363067291036
2023-05-19,-3.718518518518521,-0.17278264593397763
2023-05-18,0.0,0.2908889234225054
2023-05-17,-3.8313586705646996,0.2502405445353073
2023-05-16,2.400000000000002,-0.5624456250115761
2023-05-12,-3.125,-1.4408918511258473
2023-05-09,0.0,0.11115199386695362
2023-05-02,1.6129032258064502,0.9014311885796156
2023-04-26,-2.3809523809523836,0.42477893035288705
2023-04-21,-2.4390243902439046,-0.1191078535907164
2023-04-19,1.8333333333333313,0.10480798260397162
2023-04-14,-0.16366612111292644,-0.0779333154417805
2023-04-13,0.0,0.30021993188897866
2023-04-07,0.01639344262296394,-0.10447922411989108
2023-04-06,4.081298147844614,0.3147223859574
2023-03-31,-3.7637795275590524,0.7983532520673409
2023-03-30,3.9109801996399796,0.5185047282170174
2023-03-17,-2.3622047244094446,0.9448418222840926
2023-03-16,-0.8064516129032251,-0.155698498465362
2023-03-15,1.7723577235772225,0.5919482088184491
2023-03-09,4.15401821377217,0.3323712972899795
2023-03-03,4.157079306642131,0.5120933753637091
2023-02-24,0.0,-1.6719934639920275
2023-02-21,-3.6082474226804107,1.192291419988134
2023-02-20,-3.8349885408708984,-0.06304167672153138
2023-02-17,-3.8449316809659906,-1.0410310166033332
2023-02-16,-3.8334434897554615,-0.1730763228753096
2023-02-15,0.0859106529209619,-0.3114143250589452
2023-02-14,3.0042918454935563,1.3476269221265547
2023-02-13,2.333333333333343,0.6030570142535607
2023-02-10,-2.7687296416938123,-0.08472909526290318
2023-02-09,-3.68509212730318,-0.6733698907196439
2023-02-08,-3.826086956521735,-1.7253621663861574
2023-02-07,3.417721518987338,-1.3190816699065522
2023-02-06,-3.8293407938450708,0.09675244931874882
2023-02-03,3.1818181818181746,0.08185530961335452
2023-02-02,4.1409691629956,-1.27361687276496
2023-02-01,4.162436548223347,0.621032253136744
2023-01-31,-3.8336582196231372,-1.5145808699375762
2023-01-30,-3.716216216216217,-0.4911154546227037
2023-01-27,1.7543859649122862,0.3703034323324861
2023-01-26,2.534482758620693,1.794623944215168
2023-01-25,-3.833865814696502,-0.5381579970453187
2023-01-24,-3.8293407938450708,0.5673562041270674
2023-01-23,-3.581818181818186,-0.7642236449726836
2023-01-20,-3.828021874410703,0.44649676289847395
2023-01-19,17.647058823529417,1.1386721567801628
2022-12-09,-1.6666666666666718,0.16478079268889
2022-12-08,0.0,0.13409093529312965
2022-12-02,-3.3898305084745783,-0.054134192951671434
2022-11-25,0.0,-0.270045029039534
2022-11-24,3.5087719298245723,0.4272638180561339
2022-11-17,0.08474576271186862,-1.8538351433991518
2022-11-14,0.0,-1.0642363466473514
2022-11-10,4.149026248941579,2.256595090111224
2022-11-08,0.0,0.7651774543555812
2022-11-07,0.0,-0.2535247367707605
2022-11-04,0.0,0.6532053239585833
2022-11-02,-3.2520325203251987,0.46927695258158764
2022-11-01,-3.361344537815125,-0.8227367865429769
2022-10-31,-0.8695652173912993,0.259180343319243
2022-10-28,2.6315789473684292,-0.05741602100522991
2022-10-27,-0.8547008547008517,-0.9510899634834535
2022-10-26,0.0,1.5148129735245153
2022-10-25,0.0,-0.5550272056874528
2022-10-24,0.8620689655172376,1.0243049951814243
2022-10-21,0.0,1.0204919978237248
2022-10-20,0.0,2.209498920597741
2022-10-14,3.589743589743599,0.9984102693627595
2022-10-13,-0.990099009900991,0.9072871120233472
2022-10-12,3.3500000000000085,1.035906864426539
2022-10-07,0.0,0.12154098617929154
2022-10-06,0.0,-0.6460686839843355
2022-10-05,3.967102080309637,-0.38566902600993824
2022-09-30,-3.831239336125336,0.6108613454965939
2022-09-29,4.112903225806441,1.0774517397649008
2022-09-27,1.0224632068164263,1.2231298741086194
2022-09-26,-3.8337678270203956,0.5513528321835048
2022-09-23,-3.843087226917563,-0.06778665557282126
2022-09-22,0.995024875621886,-0.1599087075556227
2022-09-21,-3.77668308702791,-0.15656745277426998
2022-09-20,4.095563139931735,-0.30535538814281393
2022-09-16,1.6393442622950838,-0.4971849413215157
2022-09-15,0.0,0.06615571060542003
2022-08-30,-0.1612903225806428,0.426909580666357
2022-08-26,-3.7156704361874016,0.20062116187820056
2022-08-25,4.026845637583887,-0.11834503807285346
2022-08-24,0.0,-0.24755542098781058
2022-08-19,0.0,-0.09462189811692001
2022-08-15,2.0967741935483897,-0.10676960351518883
2022-08-12,4.107424960505535,-0.6527306735729987
2022-08-11,-3.793626707132014,-0.7824810317660025
2022-08-09,-3.785488958990535,-0.3297358858940336
2022-08-05,3.60655737704918,-0.7120443213482042
2022-08-04,3.9556962025316444,-0.24447363141132383
2022-08-02,-3.8051750380517557,0.22065947592952995
2022-07-29,4.113924050632911,0.1371583099659457
2022-07-22,4.103343465045595,0.15976195887450473
2022-07-21,-2.1897810218978075,0.009880231498837766
2022-07-20,-3.731343283582089,0.10666246937849344
2022-07-19,0.32558139534883956,-0.7414928209176885
2022-07-15,-0.015453562046052749,-0.7576436302658474
2022-07-14,3.863987635239563,0.4373272195527189
2022-07-08,0.0,0.12065198179205261
2022-07-01,4.01785714285714,2.2580469371316303
2022-06-29,0.0,-0.2905954552993917
2022-06-22,0.0,1.1296818180684287
2022-06-21,0.14306151645206988,-0.2231658301374284
2022-06-15,3.414285714285703,-0.7634934274511229
2022-06-13,4.158032877469275,0.5931627366666525
2022-05-16,0.5305039787798504,-0.0044154392140005605
2022-05-10,-3.693931398416883,2.506009828882716
2022-05-06,0.8219178082191858,0.541260791310405
2022-05-05,-0.13586956521739468,0.16949087957687237
2022-05-04,-3.8231292517006854,-0.05508262774566175
2022-04-29,-3.649738293959537,-0.015300704517517971
2022-04-28,-3.8320364116869787,-0.3880578379003907
2022-04-27,0.7633587786259444,0.17747314018161653
2022-04-26,-3.6363636363636376,0.4615892862456228
2022-04-25,2.2012578616352307,0.017315504439374685
2022-04-22,0.0,-0.5527853013780892
2022-04-21,-0.9230769230769265,-0.25303755782871695
2022-04-19,-3.7267080745341574,-0.10075030244244276
2022-04-15,0.8064516129032251,-0.2109342726652419
2022-04-11,-1.5839999999999965,0.026346124724563325
2022-04-08,-2.1297350024386263,-0.1554861587967027
2022-04-07,-0.16611295681062677,-0.2518883893068202
2022-04-06,3.6938435940099934,-0.11928213560005174
2022-03-30,4.139922978177135,-0.23581631892845012
2022-03-25,-0.13867488443759513,-0.35079172128364977
2022-03-23,4.150594044128986,1.9255186274985236
2022-03-15,3.4074074074074145,-0.3584494581541309
2022-03-11,-3.2951289398280847,-0.4467701842689298
2022-03-01,0.0,0.0871385625659471
2022-02-28,3.703703703703698,0.7976411976399644
2022-02-24,0.7142857142857117,4.284088838936961
2022-02-23,-0.7092198581560294,0.08645658998331918
2022-02-11,0.7142857142857117,0.2968446013852155
2022-02-09,-0.28368794326241176,0.2514594396210601
2022-02-07,0.0,-0.01383386602080705
2022-02-04,0.0,-0.25771828631319105
2022-02-03,0.9957325746799528,-0.0566360894073914
2022-02-02,-1.2676056338028152,-0.30491510199913696
2022-02-01,-0.8559201141226769,0.1470088602052444
2022-01-25,-2.0143884892086295,0.3420245107838449
2022-01-24,-3.8179148311306865,0.22038026684116918
2022-01-18,0.0,0.019828516020803377
2022-01-14,-3.7862595419847267,-1.4224143246923449
2022-01-13,-3.8400507775309456,-0.4193331881097162
2022-01-12,3.1353135313531455,-0.33219374987991657
2022-01-07,-2.72,-0.8049119813018257
2022-01-06,-0.49342105263158187,-0.5845713554799681
2022-01-05,-0.8264462809917328,-0.0913426160705888
2022-01-03,0.0,0.46652111228018267
2021-12-31,0.33333333333334103,0.346675330430779
2021-12-30,0.0,-0.11510948082862349
2021-12-24,-0.16611295681062677,0.05686267550593094
2021-12-22,0.0,0.2457136368797519
2021-12-21,-0.9983361064891838,0.08306300102092212
2021-12-17,-1.6806722689075682,-0.256995594468612
2021-12-16,-0.8547008547008517,0.011228723829148635
2021-12-14,2.4137931034482696,0.015961619833348983
2021-12-10,-0.6734006734006703,-0.46559883536571034
2021-12-07,0.0,-0.3769171863200138
2021-12-06,0.0,0.36035940330128025
2021-12-01,0.0,-0.6439542633781437
2021-11-29,0.0,0.9282040751204867
2021-11-26,0.03389830508475633,0.7824625522272033
2021-11-24,0.0,-0.25500700482203875
2021-11-17,-0.01694340901389202,-0.19872861842600287
2021-11-16,0.0,0.2516762710292664
2021-11-03,-0.01694628029147438,-0.04930236054396797
2021-11-02,0.0,-0.40618935546471446
2021-10-29,-1.6949152542372836,0.1737308610189947
2021-10-28,-1.39655172413794,-0.29884380293099255
2021-10-27,-3.8293407938450708,0.09417642531404091
2021-10-26,3.854545454545466,-1.603772958349725
2021-10-25,4.114145658263313,-0.24839056115868452
2021-10-21,0.21859761224145569,-0.036929677169950104
2021-10-14,-1.0067114093959773,-0.7183537037524945
2021-10-13,0.0,-0.2060248427894762
2021-10-12,-1.6949152542372836,-0.11382494361941164
2021-10-11,-1.379310344827589,0.3573064102154522
2021-10-08,-1.2237762237762184,-0.721316197399291
2021-10-07,1.7699115044247815,-0.1497244870924619
2021-10-06,-0.8695652173912993,-0.1458198562753088
2021-10-05,-1.947368421052631,0.17635738905297238
2021-10-04,-1.9502594381821448,0.1832325057675721
2021-10-01,-1.8248175182481785,0.6189668472749821
2021-09-30,-0.5576208178438624,0.07924573229503018
2021-09-23,0.0,-0.8000440433306943
2021-09-22,-0.9345794392523366,-0.251129233662728
2021-09-21,-1.8867924528301883,0.06753822400744625
2021-09-20,1.3461538461538414,0.5377788897846791
2021-09-15,-1.5180265654648917,0.0483122132189262
2021-09-14,-0.19267822736031004,-0.10704165090625883
2021-09-13,-1.9498069498069537,-0.028399149267011037
2021-09-10,-1.9492025989367945,0.6754087418164412
2021-09-08,0.0,-0.2066553541239191
2021-09-06,0.1506024096385561,0.5996988504787026
2021-09-03,-1.9548872180451093,-0.4168402848486852
2021-09-02,-1.8404907975460127,-0.06826980099510216
2021-09-01,0.0,-0.08988176848282459
2021-08-31,-1.041666666666663,0.6410821984282666
2021-08-27,-0.36842105263157343,-0.7799960577816623
2021-08-26,-1.9545694664553581,-0.2350815453891819
2021-08-25,-0.4310344827586188,0.4051318278580851
2021-08-19,1.7316017316017396,0.07773292711268365
2021-08-18,-0.42553191489361764,0.059046989514999204
2021-08-17,0.0,-0.2130774080915554
2021-08-16,-1.933760683760688,0.2023398070429172
2021-08-11,-1.950103497112976,-0.5536776033510327
2021-08-06,1.3222222222222246,-0.48497154902754636
2021-08-05,-1.3049676499616192,-0.3355841964226336
2021-08-03,0.0,-0.09778155584355686
2021-08-02,-1.3333333333333308,-1.0438364669606015
2021-07-28,-0.9009009009009028,-0.24033825505110906
2021-07-23,-0.7840909090909065,-0.5723892770935324
2021-07-19,2.0387126331462557,0.08827381500835507
2021-07-05,1.0214389942754476,1.1787083388973718
2021-06-28,1.0888888888888948,-0.4132605883489737
2021-06-25,0.02198285337438044,0.47440729287462347
2021-06-23,0.0,0.025650225218565303
2021-06-21,-2.9670329670329676,-0.4642947382852314
2021-06-18,0.0,-0.3654808026483658
2021-06-17,0.0,0.08447181406234794
2021-06-14,1.925254813137034,-0.8191326727535975
2021-06-11,-1.7777777777777781,-0.7148473858202053
2021-06-09,-0.11312217194570096,0.0424711923969312
2021-06-08,2.1517553793884536,0.10423262068623984
2021-06-04,1.3303769401330268,0.08742791439175779
2021-06-03,-1.5317286652078765,-0.9434289760089976
2021-06-02,0.0,-0.854124778828147
2021-06-01,1.0888888888888948,-0.4160271991858755
2021-05-31,-1.077159815344031,0.3966334446603659
2021-05-28,-1.1111111111111072,-0.5391979122730373
2021-05-27,-0.8988764044943864,0.16342989502295957
2021-05-26,-0.22675736961451642,-0.19394719684402428
2021-05-25,0.9772727272727266,-0.01877087950253875
2021-05-21,-3.8374971865856478,-0.7681075992993391
2021-05-20,4.154476301930954,1.2761461829311704
2021-05-18,-0.8876404494381984,0.0765175082085845
2021-05-17,2.029248384536908,-1.1044260811434503
2021-05-10,-1.7777777777777781,-0.36619129534677386
2021-05-07,3.393665158371051,-0.020312360820773367
2021-05-04,-1.7505470459518557,-0.46261352292371605
2021-04-30,0.0,-0.09965092543283705
2021-04-29,0.22271714922048602,-0.14339639271626625
2021-04-23,0.022222222222234578,-0.21449064009867458
2021-04-19,0.0,0.04964183288964641
2021-04-12,3.7547211730726504,-0.32124891109358567
2021-04-09,-3.6402569593147804,-0.20224804487799508
2021-04-08,3.9888888888888863,-0.2595959648403201
2021-04-02,-3.835879901698902,-0.17428572662977482
2021-03-29,0.0,0.1424712314356258
2021-03-26,1.1111111111111072,-0.05809008833518314
2021-03-23,0.659340659340657,0.5294082505455711
2021-03-22,-1.5283842794759805,0.19601879962733992
2021-03-19,3.7694013303769314,0.2778841381885
2021-03-12,-3.6324786324786307,-0.5614517676225672
2021-03-11,0.0,0.02634138434107758
2021-03-08,1.9955654101995624,0.15972439159126495
2021-02-23,2.1739130434782705,0.629859136120392
2021-02-09,-1.0638297872340385,0.4593506436659567
2021-01-29,-3.8387096774193608,0.23748904773082113
2021-01-28,-3.8354019903835357,0.3287975343187144
2021-01-20,0.0,-0.293070256104333
2021-01-19,-0.23255813953488857,-0.1481415679491671
2021-01-14,0.0,-0.5712121439525264
2021-01-13,1.8648018648018683,0.309889194634394
2021-01-06,1.8306636155606348,0.33872131144618844
2021-01-05,1.0674157303370846,0.7745008308378543
2021-01-04,2.034463590883817,-0.47156917552990674
2020-12-31,2.03748093266507,-0.6759761787057728
2020-12-30,2.039508809396695,0.003657096372511326
2020-12-29,2.030138133110082,0.3095039107201769
2020-12-24,-1.9487179487179485,0.43066291768398823
2020-12-23,-1.882845188284521,-0.4855118762594146
2020-12-21,-0.8528784648187626,3.1854253623058604
2020-12-18,-0.21505376344086446,0.2687444011583162
2020-12-17,0.0,-1.1077636955467929
2020-12-16,-1.778017241379315,-0.5366253357191098
2020-12-15,2.0296215030169984,-0.18148309179595312
2020-12-11,-1.9354838709677469,-2.3929923092758543
2020-12-10,-1.7543859649122862,-0.07246553155361157
2020-12-09,-1.7857142857142905,-0.4544105696006606
2020-12-08,0.7045454545454577,-0.22978278459404589
2020-12-07,-0.022568269013767406,-0.30396461768298355
2020-12-03,-1.5801354401805856,-0.11081665311836186
2020-11-30,0.0,-0.9267709048890738
2020-11-24,-1.834862385321101,-0.8649715124795287
2020-11-17,0.0,-0.12590887554980723
2020-11-16,-1.869158878504673,-0.47625539989578636
2020-11-13,0.0,-0.5198197707913965
2020-11-12,0.0,-0.2613623287374023
2020-11-05,-0.952380952380949,-0.08580269433972054
2020-10-28,0.33653846153844924,-0.11022249074150725
2020-10-27,0.14374700527073347,-0.043448593327855
2020-10-23,0.0,-0.7560843554438312
2020-10-22,-0.4784688995215336,-0.4133083754706002
2020-10-21,0.48076923076922906,-0.2375158973048741
2020-10-19,-1.9138755980861233,0.3482664437554073
2020-10-16,0.0,0.4827618939686751
2020-10-15,-1.4634146341463428,0.1146159978484107
2020-10-14,-1.8935643564356397,-1.4752071606426442
2020-10-13,-1.9553425003153824,-0.27754838772728885
2020-10-09,-1.9557385486361323,-0.28101530004850384
2020-10-06,-0.2624671916010457,-0.6565276284204891
2020-10-02,-0.7894736842105288,-0.7254545616785069
2020-09-28,0.8885941644562356,-0.3861394165471488
2020-09-25,2.037596950177467,0.42913280208347615
2020-09-18,2.035557845916003,-0.19723904996027386
2020-09-16,-1.5151515151515138,0.27442664433239283
2020-09-15,0.0,0.3508813499750074
2020-09-10,0.4615384615384688,-0.3579832310036113
2020-09-09,0.5615109749872449,-0.21254484745255597
2020-09-03,-0.49492385786801263,0.06498161934584967
2020-08-28,2.027802576202009,0.754957854390903
2020-08-26,0.0,0.28435935423791747
2020-08-25,1.9625000000000004,0.13591798833565427
2020-08-24,2.035061910015923,0.10131257806871297
2020-08-12,-1.9584284512795813,-0.1896230997536219
2020-08-11,0.8946078431372406,0.157311677051708
2020-08-07,2.028422203328084,-0.26977198563685745
2020-08-04,0.0,-0.3634012069408499
2020-08-03,0.7142857142857117,1.0434026662978546
2020-07-29,-0.6855791962174895,0.08936017527889639
2020-07-24,1.166388955010711,0.05556425105650575
2020-07-22,0.0,0.18633564687045023
2020-07-21,-0.894117647058823,0.3293882287665584
2020-07-20,-0.7597340930674212,0.09492857476671723
2020-07-17,-0.7177033492822948,0.00340446062156996
2020-07-16,2.650602409638547,-0.19005970247971682
2020-07-15,0.0,-0.9901144478747681
2020-07-13,0.9389671361502261,-0.27611253206983877
2020-07-10,0.0,0.6922910933292448
2020-07-09,0.23255813953488857,-0.4286062371014365
2020-07-08,4.048723897911821,0.10387828648983355
2020-07-03,-3.8354331586575974,-0.21358013704725343
2020-06-24,2.0289855072463725,0.48240790041311765
2020-06-19,0.0,0.29180362060508
2020-06-18,3.2840909090908976,0.5004573244114852
2020-06-17,-3.8398063593354625,-3.3897655597366683
2020-06-16,0.06864988558352714,-0.6382974503799765
2020-06-15,0.0,-0.9302144552991165
2020-06-11,4.276240567116396,0.47137488008051065
2020-06-09,0.0,0.270945713103643
2020-06-08,0.8771929824561431,-0.3019223175344421
2020-06-05,-1.076086956521738,0.5416686832729667
2020-06-04,-1.7800241731677935,-0.533445458394699
2020-06-03,-3.7923705112428707,-1.0492048739680016
2020-06-02,-1.1627906976744207,-0.79821691297568
2020-06-01,-1.17647058823529,-0.8634004151486074
2020-05-29,-1.904761904761909,-0.08038324131210972
2020-05-28,1.9417475728155331,0.9179390708673019
2020-05-26,-1.904761904761909,-1.5826885192631757
2020-05-22,-3.6286407766990214,-1.0255944630280345
2020-05-20,-0.012592872434202818,-0.18083867485961802
2020-05-19,2.015113350125941,0.6850383410689886
2020-05-14,1.987654320987664,-0.7799067029500395
2020-05-12,4.10361941653552,1.9216335493500214
2020-05-11,0.0,0.12045455023639295
2020-05-08,0.0,1.733299289385104
2020-05-07,0.5465116279069759,-0.6792968858932102
2020-05-04,4.163293627847797,-0.39531638555161397
2020-04-29,2.1427778394581987,-1.343810279535762
2020-04-28,2.1739130434782705,-0.995483595337121
2020-04-10,0.0,-0.6730987379936271
2020-04-03,2.553191489361706,1.7465324784796676
2020-03-27,0.0,0.5724695317511186
2020-03-26,0.0,0.9412696323191083
2020-03-25,0.0,2.7917147285066335
2020-03-24,3.734439834024905,-2.1092809542167856
2020-03-23,0.0,-3.4578965082458835
2020-03-20,0.0,-3.3058702690214714
2020-03-13,10.000000000000009,0.5293589445128255
2020-03-06,0.9090909090909038,3.1500702020127003
2020-02-28,3.603603603603611,0.9734163938490914
2020-02-26,-5.21739130434783,0.2577707943030916
2020-02-24,0.0,0.8059179638541858
2020-02-20,0.0,-0.03575139829500307
2020-02-19,-0.917431192660545,-0.09499097748648655
2020-02-14,3.8703703703703685,-1.1006268921836204
2020-02-07,-9.074701372793726,0.12954954406945163
2020-02-06,1.764705882352935,1.0834915717031102
2020-02-04,3.0828516377649384,-0.21907992925780384
2020-02-03,2.8037383177569986,1.9835353706331826
2020-01-31,1.2727272727272698,-0.5079836257869896
2020-01-24,-5.385996409335725,-0.17951739818816703
